2023-04-14 00:00:00.000;1754-01-01 11:59:57.643;1;K510056;058-WEIL;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250331;20;P16508;1760000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.643;1;K510057;059-NEUSTADT;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250332;20;P16508;1770000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.643;1;K510059;061-NEUWIED;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250333;20;P16508;1780000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.643;1;K510061;063-BAD DUERRH;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250334;20;P16508;1790000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.643;1;K510062;064-BAD KREUZN;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250335;20;P16508;1800000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.643;1;K510064;066-KOENIGSBRU;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250336;20;P16508;1810000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.660;1;K510065;067-WOLFRATSHA;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250337;20;P16508;1820000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.660;1;K510066;068-FRIEDRICHS;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250338;20;P16508;1830000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.660;1;K510069;071-KEMPTEN;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250339;20;P16508;1840000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.660;1;K510070;073-MUENCH. III;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250340;20;P16508;1850000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.660;1;K510071;074-GERMERING;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250341;20;P16508;1860000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.677;1;K510074;078-KAISERSLAU;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250342;20;P16508;1870000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.677;1;K510076;082-RAIN (BLUM;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250343;20;P16508;1880000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.677;1;K510077;083-NUERNB II;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250344;20;P16508;1890000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.677;1;K510078;084-INGOLSTADT;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250345;20;P16508;1900000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.677;1;K510079;085-DIETZENBAC;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250346;20;P16508;1910000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.677;1;K510081;087-AALEN;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250347;20;P16508;1920000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.690;1;K510086;092-WUERZBURG;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250348;20;P16508;1930000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.690;1;K510087;093-BOEBLINGEN;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250349;20;P16508;1940000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.690;1;K510088;094-PFULLINGEN;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250350;20;P16508;1950000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.690;1;K510089;095-BAMBERG;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250351;20;P16508;1960000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.690;1;K510090;096-SPEYER;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250352;20;P16508;1970000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.690;1;K510091;097-KARLSRUHE;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250353;20;P16508;1980000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.707;1;K510092;098-RAVENSBURG;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250354;20;P16508;1990000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.710;1;K510093;101-TRAUNSTEIN;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250355;20;P16508;2000000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.710;1;K550185;102-FILDERSTADT;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250356;20;P16508;2010000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.710;1;K510094;103-KASSEL;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250357;20;P16508;2020000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.710;1;K510095;104-DUSSELDORF;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250358;20;P16508;2030000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.710;1;K510099;109-FRECHEN;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250359;20;P16508;2040000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.727;1;K550218;113-CHEMNITZ;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250360;20;P16508;2050000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.727;1;K550211;114-ERFURT;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250361;20;P16508;2060000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.727;1;K510103;115-HANNOVER I;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250362;20;P16508;2070000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.727;1;K550275;121-NEUNKIRCHE;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250363;20;P16508;2080000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.727;1;K550212;122-DUESSELDOR;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250364;20;P16508;2090000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.743;1;K550219;123-MONTABAUR;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250365;20;P16508;2100000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.743;1;K550101;125-ERDING;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250366;20;P16508;2110000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.743;1;K550184;126-WAIBLINGEN;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250367;20;P16508;2120000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.743;1;K550120;128-KARLSBAD;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250368;20;P16508;2130000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.743;1;K550220;136-BOUS;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250370;20;P16508;2140000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.757;1;K550226;137-HOECHSTADT;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250371;20;P16508;2150000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.757;1;K550248;138-GOEPPINGEN;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250372;20;P16508;2160000;2023-04-14 00:00:00.000
